FTM,"[-1.1339199999994832e-07, -1.1658399999999597e-07, -1.1635599999997026e-07, -1.1681199999998698e-07, -1.1339199999994832e-07, -1.1339199999994832e-07, -1.5707600000001294e-07, -6.140799999998503e-08, -7.406599999999763e-07, -9.971120000000153e-07, -9.941479999999932e-07, -9.893600000000086e-07, -9.683840000000026e-07, -8.68383999999972e-07]"
ALGO,"[-1.8595879999999676e-06, -2.8976260000002087e-06, 1.336382999999608e-06, 1.0996569999999207e-06, 2.02474000000008e-06, 2.02474000000008e-06, 2.6953450000000157e-06, -1.2981759999997066e-06, 2.9791000000001233e-07, 2.1678879999997846e-06, -1.6799300000003293e-06, 3.190199999997256e-07, -3.129680000002466e-07, -1.3714400000003345e-06]"
ERD,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DOGE,"[-4.699360000000015e-07, -4.702720000000033e-07, -4.7024800000000383e-07, 5.745249999999967e-07, 5.748999999999988e-07, -4.819359999999996e-07, -4.7400800000000666e-07, -5.264640000000051e-07, -5.042800000000037e-07, -5.236960000000023e-07, -5.23384e-07, -5.228800000000016e-07, -5.326720000000057e-07, -5.326720000000057e-07]"
DUSK,"[1.1255999999987276e-08, 6.411999999983431e-09, 6.7579999999539674e-09, 6.0659999999435056e-09, 1.1255999999987276e-08, 1.1255999999987276e-08, 9.671799999999564e-08, 9.014399999993094e-08, 1.2162999999995594e-07, 1.8771599999994892e-07, 1.9221399999998224e-07, 1.99479999999988e-07, 2.3131199999998354e-07, 2.3131199999998354e-07]"
ANKR,"[2.831440000000077e-07, 2.8238800000000146e-07, 2.824420000000025e-07, 2.823340000000004e-07, 2.5314400000000377e-07, 2.5314400000000377e-07, 2.6648199999999846e-07, 2.654559999999955e-07, 2.703699999999972e-07, 2.8068399999999285e-07, 2.8138599999999804e-07, 2.8251999999999446e-07, 2.874879999999972e-07, 2.874879999999972e-07]"
WIN,"[-7.949999999999999e-07, -7.949999999999999e-07, -7.949999999999999e-07, -7.949999999999999e-07, -7.96e-07, -7.96e-07, -7.96e-07, -7.94e-07, -7.97e-07, -7.96e-07, -7.98e-07, -7.949999999999999e-07, -7.949999999999999e-07, -7.949999999999999e-07]"
COS,"[-5.984960000000005e-07, -5.993920000000025e-07, -5.993280000000066e-07, -5.994560000000069e-07, -5.984960000000005e-07, -5.984960000000005e-07, -5.826879999999961e-07, -5.839040000000031e-07, -5.780800000000034e-07, -5.658560000000069e-07, -5.650240000000008e-07, -5.636800000000022e-07, -5.577920000000066e-07, -5.577920000000066e-07]"
COCOS,"[-3.13e-06, -3.13e-06, -3.13e-06, -3.1199999999999998e-06, -3.1199999999999998e-06, -3.1199999999999998e-06, -3.1199999999999998e-06, -3.1199999999999998e-06, -3.14e-06, -3.14e-06, -3.14e-06, -3.14e-06, -3.14e-06, -3.14e-06]"
TOMO,"[-1.1976527999999486e-05, -6.176900000000041e-06, -4.1130270000000465e-06, -3.3125129000000086e-05, 5.850439999999235e-07, 2.55850440000005e-05, -1.4816839999998165e-06, 3.202912000000002e-05, -2.204050000009783e-07, 8.34337599999957e-06, 1.934005399999994e-05, 1.3468279999999666e-05, 1.4030031999999748e-05, 1.1030032000000078e-05]"
PERL,"[5.731680000000197e-07, 5.705359999999895e-07, 5.707240000000016e-07, 5.703479999999775e-07, 5.731680000000197e-07, 5.731680000000197e-07, 6.19603999999982e-07, 6.160319999999955e-07, 6.331399999999834e-07, 6.690479999999638e-07, 6.714919999999818e-07, 6.754399999999924e-07, 6.927359999999924e-07, 6.927359999999924e-07]"
CHZ,"[6.157640000000082e-07, 6.443779999999906e-07, 6.44476999999994e-07, 6.442789999999872e-07, 6.457640000000035e-07, 6.457640000000035e-07, 6.702169999999938e-07, 6.683359999999986e-07, 6.773449999999959e-07, 6.962539999999865e-07, 7.07541000000006e-07, 7.09620000000008e-07, 7.187280000000087e-07, 6.787280000000035e-07]"
BAND,"[2.6926448000006432e-05, 4.5293148000000725e-05, -5.665921800000362e-05, -8.418662700000467e-05, 5.3989911999998695e-05, 6.232014000000063e-05, 0.00010097141100000151, 2.104617599999692e-05, 8.51973449999921e-05, -6.131221999998715e-06, -2.8271276999989326e-05, 8.622491999999759e-05, -1.8332047999995993e-05, 4.686938399999896e-05]"
BEAM,"[1.975788000000034e-05, 1.9725260000000023e-05, 1.9727589999999905e-05, 1.972292999999986e-05, 1.975788000000034e-05, 1.975788000000034e-05, 2.0333389999999953e-05, 2.028911999999994e-05, 2.050114999999991e-05, 2.0946179999999927e-05, 2.097647000000008e-05, 2.102539999999986e-05, 2.1239759999999997e-05, 2.1239759999999997e-05]"
XTZ,"[-4.787519999998047e-06, -2.706303999999715e-05, -2.7043359999998628e-05, 1.20736999999993e-05, -1.863079999999684e-05, 9.947559999998745e-06, 4.815929999999468e-06, -3.055856000000024e-05, -1.8340000000005573e-07, -3.0830400000025904e-06, -1.3826159999998921e-05, 2.421199999997903e-06, -1.693216000000053e-05, -1.7178000000002135e-05]"
HBAR,"[1.1254240000000206e-06, 1.1214479999999833e-06, 1.1217319999999933e-06, 1.1211639999999731e-06, 1.1254240000000206e-06, 1.1254240000000206e-06, 1.1955720000000198e-06, 1.190176000000001e-06, 1.2160199999999843e-06, 1.2702639999999723e-06, 1.2739559999999996e-06, 1.2799200000000037e-06, 1.3060479999999972e-06, 1.3060479999999972e-06]"
NKN,"[-3.5220799999999275e-07, -3.546160000000159e-07, -3.544440000000093e-07, -3.547880000000225e-07, -3.5220799999999275e-07, -3.5220799999999275e-07, -3.097239999999904e-07, -3.129920000000119e-07, -2.973400000000001e-07, -2.64488000000021e-07, -2.6225200000000446e-07, -2.5864000000000444e-07, -2.4281599999998597e-07, -2.4281599999998597e-07]"
STX,"[-6.73267999999616e-07, -6.919859999998667e-07, -6.906489999999876e-07, -6.933230000000235e-07, -6.73267999999616e-07, -6.73267999999616e-07, -3.4302899999977267e-07, -3.6843199999997414e-07, -2.467649999998711e-07, 8.602000000079712e-09, 3.1427010000001366e-06, 3.170819999999963e-06, 3.294007999999904e-06, 3.294007999999904e-06]"
KAVA,"[7.08779879999999e-05, 7.064442599999943e-05, 7.066110899999866e-05, 7.062774299999797e-05, 7.08779879999999e-05, 6.664664399999909e-05, 7.076635699999834e-05, 7.797839999998946e-06, 1.723259999999449e-06, 3.778662200000005e-05, 3.800381300000266e-05, 3.8354659999999544e-05, 3.98917040000013e-05, 3.98917040000013e-05]"
ARPA,"[9.164479999999864e-07, 9.140959999999823e-07, 9.142639999999702e-07, 1.0139279999999556e-06, 1.0164479999999824e-06, -4.138800000001025e-08, -1.3900000001704215e-10, -3.3120000000191887e-09, 4.1188500000000766e-07, 4.437820000000037e-07, 4.4595300000001977e-07, 4.4946000000000567e-07, 4.648239999999887e-07, 4.648239999999887e-07]"
CTXC,"[-7.821599999999208e-08, 2.026311999999836e-06, 2.0271079999999164e-06, 2.025515999999894e-06, 2.0374559999999933e-06, 2.0374559999999933e-06, 2.2340679999999224e-06, 2.2189439999999174e-06, 1.233224999999949e-06, 1.3850699999998218e-06, 1.395404999999933e-06, 1.4120999999998884e-06, 1.485239999999971e-06, 1.485239999999971e-06]"
TROY,"[2.897360000000005e-07, 2.8937199999999783e-07, 2.89397999999998e-07, 2.893459999999976e-07, 2.897360000000005e-07, 2.897360000000005e-07, 2.9615800000000034e-07, 2.956639999999967e-07, 2.9802999999999685e-07, 3.029959999999946e-07, 3.033339999999971e-07, 3.038799999999968e-07, 3.062719999999972e-07, 3.062719999999972e-07]"
VITE,"[-4.716159999999976e-07, -4.7363200000000857e-07, -4.7348800000001147e-07, -4.7377600000002297e-07, -4.716159999999976e-07, -4.716159999999976e-07, -4.360480000000118e-07, -4.38784000000008e-07, -4.2568000000001507e-07, -3.981760000000209e-07, -3.96304000000007e-07, -3.9328000000001666e-07, -3.800320000000093e-07, -3.800320000000093e-07]"
FTT,"[9.016920000006756e-06, 8.56934000000198e-06, -1.3986899999984815e-06, -1.4626299999997982e-06, -9.830799999965833e-07, -9.830799999965833e-07, 6.913509999999512e-06, -3.6939200000007945e-06, -7.846500000008305e-07, 5.3216199999983615e-06, 5.7372300000002595e-06, 6.408599999998543e-06, 9.349840000001387e-06, 9.349840000001387e-06]"
OGN,"[8.414456000000181e-06, 9.450633999999736e-06, 9.452180999999782e-06, 2.4490869999999054e-06, 2.4722920000000426e-06, 2.4722920000000426e-06, 2.854401000000062e-06, 2.8250080000000176e-06, 2.9657849999997767e-06, 2.2029160000000548e-06, 2.2230140000001344e-06, 2.2554800000001983e-06, -1.8361759999999116e-06, -1.8361759999999116e-06]"
DREP,"[2.9858800000000066e-07, 2.9812599999999924e-07, 1.6815899999999758e-07, 1.6809299999999677e-07, 1.6858800000000077e-07, 1.6858800000000077e-07, 1.767390000000004e-07, 1.761119999999991e-07, 1.7911499999999966e-07, 1.8541799999999796e-07, 1.8584700000000115e-07, 1.8653999999999892e-07, 1.8957599999999773e-07, 1.8957599999999773e-07]"
TCT,"[3.615039999999969e-07, 3.606079999999949e-07, -6.971510000000105e-07, -6.9727700000001e-07, -6.963319999999957e-07, -6.963319999999957e-07, -6.807710000000019e-07, -6.819680000000067e-07, -6.762350000000076e-07, -6.642020000000113e-07, -6.633830000000052e-07, -6.620600000000095e-07, -6.562640000000105e-07, -6.562640000000105e-07]"
WRX,"[2.2440399999990034e-07, 2.1265799999989343e-07, 2.1349699999992366e-07, 2.118189999998632e-07, 2.2440399999990034e-07, 2.2440399999990034e-07, 4.3163699999987373e-07, 4.156959999998544e-07, 4.920449999998299e-07, 6.522939999997757e-07, 6.632009999998911e-07, 6.808199999998321e-07, 7.580079999998379e-07, 7.580079999998379e-07]"
LTO,"[1.7471119999999673e-06, 1.7395239999998952e-06, 1.7400659999999153e-06, 1.7389819999998752e-06, 1.4471120000000142e-06, 1.4471120000000142e-06, 1.4809859999999343e-06, 1.47068799999997e-06, 1.320009999999927e-06, 1.4235319999999357e-06, 1.4305779999999879e-06, 1.2419599999999308e-06, 1.2918239999999692e-06, 1.2918239999999692e-06]"
MBL,"[2.497040000000016e-07, 2.4950799999999985e-07, 2.495220000000003e-07, 2.494939999999994e-07, 2.497040000000016e-07, 2.497040000000016e-07, 2.5316200000000124e-07, 2.528959999999994e-07, 2.5417000000000016e-07, 2.568439999999991e-07, 2.570260000000005e-07, 2.573199999999988e-07, 2.58608e-07, 2.58608e-07]"
COTI,"[2.578840000000068e-07, 8.541180000000079e-07, 8.543869999999912e-07, 8.538489999999899e-07, 5.578839999999946e-07, 5.578839999999946e-07, 6.24327000000001e-07, 3.192159999999833e-07, 7.018499999999692e-07, 3.5341999999997236e-07, 2.5693000000000245e-07, 2.6260000000000173e-07, 2.8744000000000687e-07, 2.8744000000000687e-07]"
STPT,"[-1.3727319999999945e-06, -1.3750140000000008e-06, -1.3748510000000103e-06, -1.3751769999999913e-06, -1.3727319999999945e-06, -1.5727319999999865e-06, -1.5324709999999659e-06, -1.5355679999999942e-06, -1.5207349999999884e-06, -1.4896019999999927e-06, -1.487482999999977e-06, -1.4840600000000024e-06, -1.469064000000006e-06, -1.469064000000006e-06]"
SOL,"[3.192533600000047e-05, 3.163657199999559e-05, 2.954155199999864e-05, -4.8499696000003925e-05, 9.990643999997495e-06, -2.703388000000473e-06, 2.401360999999547e-06, 7.299007999996831e-06, 1.8703554999999206e-05, 3.4112276000000105e-05, 5.449027499999648e-05, 7.820985999999585e-05, 0.00011504815999999973, 0.00011187274399999669]"
CTSI,"[-3.6002000000000256e-07, -1.1642900000000122e-06, -1.163985000000034e-06, -1.1645949999999906e-06, -1.16001999999997e-06, -1.16001999999997e-06, -1.0846850000000019e-06, -1.0904800000000047e-06, 2.372749999999396e-07, 2.955299999999467e-07, -7.005049999999486e-07, 4.059000000000007e-07, 4.33960000000011e-07, 4.33960000000011e-07]"
HIVE,"[5.095560000001331e-07, 4.917620000000067e-07, -5.069670000001913e-07, 4.3266999999985735e-07, 4.517200000000998e-07, 4.517200000000998e-07, 7.65410000000133e-07, 7.412800000000664e-07, 8.568500000000201e-07, 1.0994200000000175e-06, 1.1159299999999318e-06, 1.1426000000000492e-06, 1.2594399999998895e-06, 1.2594399999998895e-06]"
CHR,"[8.974280000000056e-07, 1.45212799999999e-06, 1.452351999999997e-06, 1.451903999999983e-06, 1.955264000000033e-06, 1.955264000000033e-06, 2.0105920000000263e-06, 2.0063359999999974e-06, -8.959000000002825e-08, -4.7188000000045196e-08, -4.430199999998913e-08, -3.9640000000021324e-08, -1.921600000003021e-08, -1.3192160000000466e-06]"
MDT,"[3.824840000000128e-07, 3.808179999999911e-07, 3.809370000000013e-07, 3.8069899999999824e-07, 3.824840000000128e-07, 3.824840000000128e-07, 4.1187700000000495e-07, 4.096160000000015e-07, 4.20444999999995e-07, 4.4317399999998716e-07, 4.447209999999986e-07, -7.527800000000153e-07, -7.418320000000117e-07, -7.418320000000117e-07]"
STMX,"[8.688840000000016e-07, 8.686179999999977e-07, 8.686369999999998e-07, 8.685989999999998e-07, 8.688840000000016e-07, 8.688840000000016e-07, 8.735770000000017e-07, 8.73216e-07, 8.749449999999998e-07, 8.78573999999997e-07, 8.788209999999988e-07, 8.792200000000004e-07, 8.809679999999981e-07, 8.809679999999981e-07]"
PNT,"[8.34206000000004e-06, 8.291869999999535e-06, 8.295454999999174e-06, 8.28828499999934e-06, 8.34206000000004e-06, 8.34206000000004e-06, 9.227554999999276e-06, 9.159439999999463e-06, 9.485674999999417e-06, 1.0170409999999408e-05, 1.0217014999999719e-05, 1.0292299999999366e-05, 1.0622119999999513e-05, 1.0622119999999513e-05]"
DGB,"[-1.7712279999999858e-06, -1.77440600000002e-06, 3.4146700000001193e-07, 3.410090000000032e-07, 3.44444000000034e-07, 3.44444000000034e-07, 7.010069999999896e-07, 6.966559999999761e-07, 7.174949999999916e-07, 7.612339999999926e-07, 7.642110000000146e-07, 7.690199999999675e-07, 7.900879999999875e-07, 7.900879999999875e-07]"
COMP,"[0.0012281592000000785, 0.0008145483999999214, 0.0008155205999999282, -0.0006864238000001421, -0.0006718407999998987, -0.0006718407999998987, -0.0004317073999999366, -0.00027018080000004827, -0.0012418565000001536, -0.0015551158000000954, -0.0015424056999999891, -0.00192187400000023, -0.0006670087999999907, -0.0009851480000000379]"
SXP,"[-5.895507999997829e-06, 6.651397999999365e-06, -3.338093000002651e-06, -3.359111000003079e-06, -3.20147600000098e-06, -3.20147600000098e-06, -6.057530000003197e-07, -8.054240000010538e-07, 6.023219999999885e-06, -1.1966696000000887e-05, -1.8298839999997262e-06, -1.1608880000000266e-05, 2.100251999999969e-05, -1.816094400000079e-05]"
SNX,"[-7.909855999999937e-05, -7.95611200000046e-05, -7.9528080000002e-05, -7.959416000000275e-05, -7.909855999999937e-05, -7.909855999999937e-05, -7.093767999999834e-05, -7.15654400000032e-05, -6.855880000000258e-05, 4.65037399999968e-05, 4.693521000000089e-05, 4.763219999999624e-05, -4.9314320000002356e-05, 7.536344000000028e-05]"
IRIS,"[4.071800000000209e-07, -2.1998900000000377e-06, -2.1993850000000257e-06, -2.2003950000000493e-06, -2.192820000000012e-06, -2.192820000000012e-06, -2.068085000000025e-06, -2.07768000000004e-06, -2.031725000000012e-06, -1.9352700000000584e-06, -1.928704999999975e-06, -1.9181000000000753e-06, -1.8716400000000354e-06, -1.8716400000000354e-06]"
MKR,"[0.0013366912000003595, 0.007298247799999444, 0.007303112700000156, -0.0019671775000006165, 0.0032579623999993146, 0.0032579623999993146, 0.004461692200000016, 0.004369097599999349, 0.00481257699999901, 0.005743396399999483, 0.005806750599999759, 0.005909091999999418, 0.006357444799999712, 0.006357444799999712]"
DAI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
RUNE,"[4.427940000000241e-06, 4.3731299999999476e-06, 4.377045000000246e-06, 4.369214999999649e-06, 4.427940000000241e-06, 4.427940000000241e-06, 5.394945000000151e-06, -2.1568640000002582e-06, 1.2258374999999378e-05, 1.300804999999905e-05, 1.3059074999999809e-05, 2.055015999999965e-05, 2.0911903999999983e-05, 2.0911903999999983e-05]"
FIO,"[-2.293079999998726e-07, -2.425659999999441e-07, -2.4161899999999845e-07, -2.435130000000285e-07, -2.293079999998726e-07, -2.293079999998726e-07, 4.601000000159505e-09, -1.3391999999917692e-08, 1.0727850000000205e-06, 1.953159999998344e-07, 2.0761399999999486e-07, 2.274799999998911e-07, 3.1451199999990575e-07, 2.314511999999824e-06]"
BAL,"[0.00010280228000000946, 0.00010104905999998693, 0.00019117428999999576, 0.0001909238300000027, 0.00019280228000001287, -0.0002852947599999744, -0.00025439752999998786, -0.00025677423999999506, -0.00046539104999999026, 1.534030000000186e-05, 0.00015455912000000182, 0.0001571983999999915, 0.00016876095999998953, 0.00016876095999998953]"
YFI,"[0.15939129200000024, 0.06988425999999891, -0.024126520000027084, 0.0020650169999862555, -0.05552399199998035, -0.33034863999999287, -0.05547534500001348, 0.055358255999981336, -0.16924322500000927, -0.13565753400000177, 0.5363551329999973, 0.18142517999996927, 0.1154797999999937, 0.12907979999998134]"
JST,"[-5.18199999999594e-08, -5.5390000000023196e-08, -5.513499999998395e-08, 3.4435499999999065e-07, 3.48180000000059e-07, 3.48180000000059e-07, 4.1116500000003967e-07, 4.063200000000225e-07, 2.9525000000002466e-08, 7.823000000000551e-08, 8.154500000003006e-08, 8.6899999999987e-08, 1.103599999999899e-07, -1.8963999999999788e-07]"
SRM,"[3.210652799999991e-05, 1.9462559999983144e-06, 6.957704000001285e-06, 1.2934808000000243e-05, 1.0106528000000114e-05, -4.718319999996723e-07, -1.4646646000000541e-05, -4.81881600000067e-06, -1.2183404999999147e-05, -8.704916000001895e-06, -8.556014000000722e-06, -5.315480000001038e-06, 2.8550919999998925e-05, 2.8550919999998925e-05]"
ANT,"[-5.63615999999989e-06, -6.0763200000035765e-06, -6.044880000000141e-06, -6.1077600000025715e-06, -7.63615999999967e-06, -7.63615999999967e-06, 1.2952000000066022e-07, -4.6784000000243965e-07, 2.393199999999318e-06, 8.398239999998224e-06, -6.319304000000247e-05, -6.253280000000139e-05, -5.9640320000005076e-05, -5.9640320000005076e-05]"
CRV,"[-8.413399999999683e-06, 2.6821399999993333e-06, -7.313490000000477e-06, -1.732223000000088e-05, -1.7256680000000134e-05, -1.7256680000000134e-05, 4.984370000000183e-06, 4.320319999999711e-06, 5.30044999999979e-06, -3.277600000000658e-06, 6.779599999999775e-06, 6.871999999999434e-06, -3.3079200000002417e-06, -3.3079200000002417e-06]"
SAND,"[7.790800000004317e-08, 1.2266000000010769e-08, 1.2669000000048447e-08, 1.186299999997309e-08, 1.790800000005255e-08, 1.790800000005255e-08, 1.1744900000006109e-07, 1.0979200000003908e-07, 1.464649999999984e-07, 2.234379999999786e-07, -8.296820000000538e-07, -8.21240000000098e-07, -7.842560000000804e-07, -7.842560000000804e-07]"
OCEAN,"[5.423964000000336e-06, 5.388277999999746e-06, -2.6091729999994094e-06, -2.6142709999998903e-06, -2.5760359999993378e-06, -2.5760359999993378e-06, -1.9464329999996366e-06, -1.9948639999994854e-06, -1.7629049999995371e-06, 8.406460000004445e-07, 8.738090000004473e-07, 9.273800000003662e-07, 1.1620720000005137e-06, 1.1620720000005137e-06]"
NMR,"[2.7098000000016497e-05, 2.352099999999524e-05, 2.377649999999676e-05, 2.326549999999372e-05, 2.7098000000016497e-05, 2.7098000000016497e-05, 9.020650000000075e-05, 8.535200000000742e-05, 0.00010860250000000349, 0.00015740299999997376, 0.000160724500000029, 0.00016608999999998987, 0.00018959599999998744, 0.00018959599999998744]"
DOT,"[-2.6370567999993712e-05, -3.1281760000023693e-06, 1.3907015999996552e-05, 1.4836631999992633e-05, -2.0635488000002588e-05, 2.5347724000002182e-05, 3.204434700000203e-05, -2.4311040000002393e-06, 3.7499839999992626e-05, 4.953921799999428e-05, 2.02223799999679e-06, -1.623684000000125e-05, -1.3990896000000142e-05, -2.399089599999904e-05]"
LUNA,"[1.593784000000209e-06, 1.5546680000000367e-06, 1.5574619999997318e-06, 1.5518739999997866e-06, 1.593784000000209e-06, 1.593784000000209e-06, 2.2839019999998377e-06, 2.23081600000008e-06, 2.485070000000089e-06, 3.018723999999584e-06, 3.0550460000000614e-06, 3.1137199999997646e-06, 3.370768000000024e-06, 2.312295999999936e-06]"
RSR,"[3.641920000000028e-07, 3.631839999999973e-07, 3.6325599999999585e-07, 3.631119999999901e-07, 3.641920000000028e-07, 3.641920000000028e-07, 3.819759999999957e-07, 3.806079999999976e-07, 3.8715999999999405e-07, 4.009119999999911e-07, 4.0184799999999805e-07, 4.0335999999999326e-07, 4.099839999999969e-07, 4.099839999999969e-07]"
PAXG,"[-0.02260052000000087, -0.02285154000000375, -0.02283361000000241, -0.02286947000000282, -0.02260052000000087, -0.02260052000000087, -0.018171810000001187, -0.018512480000001687, -0.016880850000002282, -0.01345622000000276, -0.013223130000001219, -0.012846600000002581, -0.011197040000001834, -0.011197040000001834]"
WNXM,"[0.0007218384000000455, 0.0007181368000000177, 0.0007184012000000095, 0.0007178723999999903, 0.0007218384000000455, 0.0007218384000000455, 0.000787145200000019, 0.0007821215999999964, 0.001229444000000015, 0.0012800208000000167, 0.001177627300000026, 0.001183185999999985, 0.0013133856000000321, 0.00120753839999999]"
TRB,"[0.00010782120000000006, 0.0002118296000000086, -8.043600000000595e-06, -8.297200000004778e-06, -6.395199999982282e-06, -6.395199999982282e-06, 2.4924400000010393e-05, 2.2515199999997294e-05, -0.0001452375000000039, 0.00021328039999998438, 0.00013326479999999918, 0.0001359359999999832, 0.00014763839999998752, 0.0003376383999999888]"
BZRX,"[4.721960000000913e-07, 4.5804199999999184e-07, 4.590529999999593e-07, 4.5703099999988564e-07, 2.5878680000000764e-06, 2.5878680000000764e-06, 2.8380790000000212e-06, 9.34959999999846e-07, 1.4363499999989203e-07, -6.621180000002114e-07, 4.678210000000349e-07, 4.892199999999292e-07, 5.829679999999615e-07, 5.829679999999615e-07]"
SUSHI,"[6.94128000000016e-06, 6.864559999999465e-06, -3.129960000000098e-06, -3.1409199999998806e-06, 7.519640000001049e-06, -1.9019999999991821e-06, -5.43499999999808e-07, 9.352000000000249e-06, 4.3404999999996363e-07, 2.069919999999614e-06, 2.141680000000701e-06, 2.2575999999996377e-06, 2.2765439999999915e-05, 2.180720000000136e-06]"
YFII,"[0.002663732000003165, 0.012646199999999226, -0.010841700000000856, -0.0003659000000016022, 0.016815599999999903, 0.013803663999999572, 0.0032467899999983276, -0.000641760000000886, 0.013730704999998124, -0.0329786480000007, -0.008519891999999345, 0.015735999999997148, 0.014658400000000711, 0.027958399999999984]"
KSM,"[0.0010047447999999904, 0.001001359599999958, 0.0010016013999999628, 0.0010011177999999532, 0.0010047447999999904, 0.0014278791999999996, 9.057809999998057e-05, 8.600479999998356e-05, 0.00010790849999995799, 0.00015388219999998398, 0.00015701130000000062, 0.0001620659999999674, 0.00018421039999996224, -2.7484000000015385e-05]"
EGLD,"[7.728760000000001e-05, 7.639019999999163e-05, -6.354570000000947e-05, -6.367390000001195e-05, -6.271240000000234e-05, -6.271240000000234e-05, -4.6879699999999855e-05, -2.291200000001936e-06, -9.644900000000512e-05, -5.835220000000696e-05, -5.7516299999997856e-05, -5.616600000000638e-05, 5.559680000000178e-05, 5.559680000000178e-05]"
DIA,"[2.1512840000000865e-05, 2.1384179999999197e-05, 2.139336999999908e-05, -8.62501000000071e-06, -8.487159999999161e-06, -8.487159999999161e-06, -6.21722999999963e-06, -6.391840000000704e-06, -5.555550000000409e-06, -3.800260000000888e-06, -3.6807900000002115e-06, -3.487800000000485e-06, 7.3576799999997e-06, 7.3576799999997e-06]"
UMA,"[2.930120000000258e-05, 2.8507399999995186e-05, 2.8564099999996984e-05, 2.8450699999993388e-05, 2.930120000000258e-05, 2.930120000000258e-05, 4.3306100000002347e-05, 4.222879999999485e-05, 4.7388499999998505e-05, 5.8218199999995336e-05, 5.895530000000093e-05, 6.014599999999426e-05, 6.53623999999997e-05, 6.53623999999997e-05]"
BEL,"[1.3165920000002274e-05, 1.3029840000000625e-05, 1.303956000000106e-05, -1.0251942000001346e-05, -1.0106471999999923e-05, -1.0106471999999923e-05, -7.711066000000156e-06, -1.889532800000149e-05, -5.7012810000001136e-05, -8.593268000001152e-06, -8.466622000000701e-06, -8.262040000002191e-06, -7.365776000001212e-06, -4.664618400000098e-05]"
WING,"[9.92864000000182e-05, 9.673280000001228e-05, 9.691520000000509e-05, 2.655039999996944e-05, 2.9286400000003708e-05, -8.866120000000421e-05, -4.338610000001353e-05, -4.686880000001281e-05, -3.018850000003681e-05, -0.0005243512000000194, 0.0004980252000000007, 0.0005018639999999763, 0.0005186815999999794, 0.0005186815999999794]"
UNI,"[3.729931999999714e-05, 4.494413999999836e-05, 3.696950999999782e-05, 2.9687485999998487e-05, 5.6456040000001375e-05, 1.2034399999998336e-05, 1.8308199999999e-05, -4.4258288000000864e-05, -4.1943885000002015e-05, -4.9086182000004366e-05, 6.029884999998459e-06, 1.0760399999965032e-06, -1.034424000003753e-06, -6.034424000000982e-06]"
NBS,"[-1.0033479999999907e-06, -1.0041460000000026e-06, -1.0040889999999961e-06, -1.0042030000000004e-06, -1.0033479999999907e-06, -1.0033479999999907e-06, -9.892689999999991e-07, -9.903519999999998e-07, -9.851649999999962e-07, -9.742780000000004e-07, -9.735369999999948e-07, -9.723399999999986e-07, -9.670959999999972e-07, -9.670959999999972e-07]"
OXT,"[3.5190640000001827e-06, 3.4872279999997867e-06, 3.4895019999997555e-06, 3.484953999999818e-06, 3.5190640000001827e-06, 3.5190640000001827e-06, 4.080741999999971e-06, 4.037535999999731e-06, 7.4189349999997935e-06, 7.853841999999889e-06, 7.883443000000213e-06, 7.931260000000051e-06, 8.140744000000032e-06, 8.140744000000032e-06]"
SUN,"[-8.900560000000723e-05, -9.090120000001533e-05, -9.07658000000211e-05, -9.103660000002734e-05, -8.900560000000723e-05, -8.900560000000723e-05, -5.5561800000010206e-05, -5.813440000002501e-05, -4.5813000000016754e-05, -1.9951600000016613e-05, -1.8191400000002744e-05, -1.5348000000017238e-05, -2.8912000000147485e-06, -2.8912000000147485e-06]"
AVAX,"[-0.00014546274799999813, -2.1845559999977836e-06, -3.330539999999438e-06, -3.392579999998979e-06, -2.9272799999979783e-06, -1.7927279999998545e-05, -1.0265339999997458e-05, -1.0854720000001983e-05, 0.00016386448499999595, 0.00016980210199999847, 0.00017020623300000092, 0.00017085905999999706, 0.0001737190639999975, 0.0001737190639999975]"
HNT,"[4.5636079999999966e-05, 4.5499159999999875e-05, 4.550894000000083e-05, 4.548937999999891e-05, 4.5636079999999966e-05, 4.5636079999999966e-05, 4.8051740000001344e-05, 4.786591999999867e-05, 4.8755899999999294e-05, -3.9376119999998684e-05, -4.9248980000000665e-05, 4.562680000000041e-05, 4.653392000000034e-05, 4.653392000000034e-05]"
FLM,"[3.2858760000004095e-06, -4.747598000000575e-06, 1.2547929999995323e-06, 1.2500109999996622e-06, 4.401548000000366e-06, 6.690728000000035e-06, 7.283034000000188e-06, 2.889087999999873e-06, 8.39753499999929e-06, 9.913707999999466e-06, 5.061600000000333e-06, 8.11200000000012e-06, 1.3327999999995788e-06, -9.134975999999794e-06]"
ORN,"[3.82192800000003e-05, -1.4895540000001705e-05, -9.950545000000144e-05, -9.953715000000197e-05, -9.687775999999814e-05, -9.487775999999837e-05, -3.8061129999999996e-05, -3.836304000000012e-05, -3.691705000000045e-05, -2.788206000000182e-05, -2.767548999999869e-05, -4.850940000000081e-05, -4.704936000000215e-05, -4.704936000000215e-05]"
